crate,run,gen,mir_coverage,covered_targets,tests,tests_length
time,13,5,35.95620937393089,1051,95,43.77894736842105
time,14,5,37.52993499828943,1097,101,47
time,13,6,36.400957919945256,1064,99,44.282828282828284
time,11,19,45.98015737256244,1344,167,44.532934131736525
time,12,7,40.6773862470065,1189,111,52.990990990990994
time,14,6,37.700992131371876,1102,104,45.375
time,13,7,37.15360930550804,1086,102,43.59803921568628
time,12,8,40.84844338008895,1194,113,52.008849557522126
time,11,20,45.98015737256244,1344,168,44.416666666666664
time,14,7,38.31679781046869,1120,107,45.11214953271028
time,13,8,39.3089291823469,1149,106,43.4811320754717
time,12,9,41.12213479302087,1202,118,52.45762711864407
time,11,21,46.014368799178925,1345,170,44.15882352941176
time,14,8,39.822100581594256,1164,112,44.669642857142854
time,13,9,39.95894628806021,1168,111,46.52252252252252
time,12,10,42.52480328429695,1243,121,53.074380165289256
time,14,9,40.19842627437564,1175,115,43.84347826086957
time,11,22,46.4591173451933,1358,172,44.94186046511628
time,13,10,40.335271980841604,1179,117,45.547008547008545
time,12,11,42.559014710913445,1244,123,52.447154471544714
time,14,10,40.335271980841604,1179,118,43.940677966101696
time,11,23,46.52754019842627,1360,172,45.18604651162791
time,13,11,40.91686623332193,1196,121,45.19834710743802
time,14,11,41.22476907287034,1205,122,43.66393442622951
time,12,12,42.969551830311325,1256,127,54.173228346456696
time,11,24,46.7670201847417,1367,176,45.17613636363637
time,13,12,40.91686623332193,1196,122,44.98360655737705
time,14,12,41.566883339035236,1215,127,44.23622047244095
time,12,13,43.31166609647622,1266,129,54.263565891472865
time,11,25,46.7670201847417,1367,176,45.03977272727273
time,13,13,42.148477591515565,1232,130,46.55384615384615
time,14,13,41.94320903181662,1226,136,44.029411764705884
time,12,14,43.7222032158741,1278,132,53.32575757575758
time,11,26,46.86965446459118,1370,176,45.05113636363637
time,13,14,42.45638043106398,1241,134,46.985074626865675
time,14,14,42.559014710913445,1244,143,44.57342657342657
time,11,27,47.006500171057134,1374,180,44.83888888888889
time,13,15,42.627437564146426,1246,136,46.61029411764706
time,12,15,44.030106055422515,1287,137,53.824817518248175
time,14,15,42.69586041737941,1248,147,44.68707482993197
time,11,28,47.1091344509066,1377,180,44.73888888888889
time,14,16,43.41430037632569,1269,149,45.369127516778526
time,13,16,43.34587752309271,1267,141,47.09929078014184
time,12,16,44.33800889497092,1296,143,53.44755244755245
time,11,29,47.21176873075607,1380,182,44.747252747252745
time,14,17,43.48272322955867,1271,151,45.24503311258278
time,13,17,43.65378036264112,1276,143,47.16083916083916
time,12,17,45.46698597331509,1329,147,53.054421768707485
time,11,30,47.34861443722203,1384,183,44.78142076502732
time,14,18,43.48272322955867,1271,152,44.92763157894737
time,12,18,45.672254533014026,1335,151,53
time,13,18,43.96168320218953,1285,149,47.355704697986575
time,11,31,47.38282586383853,1385,183,44.82513661202186
time,14,19,43.687991789257616,1277,157,44.97452229299363
time,12,19,45.672254533014026,1335,151,53
time,13,19,44.030106055422515,1287,152,46.83552631578947
time,11,32,47.38282586383853,1385,182,44.43956043956044
time,14,20,43.7222032158741,1278,159,45.138364779874216
time,12,20,45.672254533014026,1335,154,52.116883116883116
time,13,20,44.030106055422515,1287,155,46.56774193548387
time,11,33,47.48546014368799,1388,184,44.31521739130435
time,14,21,43.7222032158741,1278,159,45.0062893081761
time,12,21,45.87752309271297,1341,154,51.935064935064936
time,11,34,47.55388299692097,1390,187,44.20320855614973
time,13,21,44.57748888128635,1303,158,46.85443037974684
time,14,22,44.030106055422515,1287,164,45.079268292682926
time,12,22,46.04858022579542,1346,156,51.96153846153846
time,11,35,47.656517276770444,1393,187,44.144385026737964
time,13,22,45.50119739993158,1330,161,47.18012422360248
time,14,23,44.303797468354425,1295,165,44.96363636363636
time,12,23,46.356483065343824,1355,159,51.893081761006286
time,11,36,47.656517276770444,1393,189,43.957671957671955
time,13,23,45.603831679781045,1333,164,47.23780487804878
time,14,24,44.303797468354425,1295,165,44.8969696969697
time,12,24,46.424905918576805,1357,160,51.65
time,11,37,47.7933629832364,1397,195,43.805128205128206
time,13,24,46.014368799178925,1345,168,48.089285714285715
time,14,25,44.64591173451933,1305,169,45.0887573964497
time,11,38,47.7933629832364,1397,197,43.6243654822335
time,12,25,46.4591173451933,1358,161,51.54037267080745
time,13,25,46.253848785494355,1352,169,47.857988165680474
time,11,39,47.895997263085874,1400,198,42.95454545454545
time,14,26,44.782757440985286,1309,170,45.03529411764706
time,12,26,46.493328771809786,1359,163,51.938650306748464
time,13,26,46.356483065343824,1355,173,47.69942196531792
time,14,27,44.88539172083476,1312,172,44.343023255813954
time,11,40,47.895997263085874,1400,196,42.05102040816327
time,12,27,46.7670201847417,1367,164,51.65243902439025
time,13,27,46.52754019842627,1360,175,47.38285714285714
time,11,41,48.34074580910024,1413,201,41.9452736318408
time,14,28,44.88539172083476,1312,172,44.343023255813954
time,12,28,46.97228874444065,1373,165,51.63636363636363
time,13,28,46.595963051659254,1362,176,47.55113636363637
time,11,42,48.477591515566196,1417,201,42.059701492537314
time,14,29,44.88539172083476,1312,173,44.34104046242775
time,12,29,47.245980157372564,1381,165,51.593939393939394
time,13,29,46.69859733150872,1365,177,47.570621468926554
time,11,43,48.54601436879918,1419,202,42.34653465346535
time,14,30,45.12487170715019,1319,174,43.90229885057471
time,12,30,47.34861443722203,1384,168,51.101190476190474
time,13,30,46.69859733150872,1365,177,47.52542372881356
time,11,44,48.54601436879918,1419,203,42.241379310344826
time,14,31,45.12487170715019,1319,174,43.770114942528735
time,12,31,47.51967157030448,1389,169,50.751479289940825
time,13,31,46.7670201847417,1367,176,47.5625
time,11,45,48.54601436879918,1419,205,41.88780487804878
time,14,32,45.193294560383166,1321,175,43.56
time,12,32,47.656517276770444,1393,171,49.98245614035088
time,11,46,48.75128292849812,1425,204,41.76470588235294
time,13,32,47.006500171057134,1374,180,47.83888888888889
time,14,33,45.26171741361615,1323,175,42.97142857142857
time,12,33,47.93020868970236,1401,175,49.80571428571429
time,11,47,48.8197057817311,1427,207,41.70048309178744
time,13,33,47.04071159767362,1375,181,47.72375690607735
time,14,34,45.39856312008211,1327,178,42.96629213483146
time,12,34,48.06705439616832,1405,177,49.9774011299435
time,11,48,49.02497434143004,1433,208,42
time,13,34,47.17755730413958,1379,183,47.62841530054645
time,14,35,45.432774546698596,1328,179,42.98882681564246
time,12,35,48.1354772494013,1407,180,49.88333333333333
time,11,49,49.23024290112898,1439,211,42.165876777251185
time,13,35,47.21176873075607,1380,183,47.47540983606557
time,14,36,45.603831679781045,1333,181,42.48618784530387
time,12,36,48.1354772494013,1407,181,48.76243093922652
time,11,50,49.23024290112898,1439,212,41.844339622641506
time,13,36,47.41703729045501,1386,187,47.55080213903744
time,14,37,45.91173451932946,1342,185,42.475675675675674
time,12,37,48.23811152925077,1410,184,48.19565217391305
time,11,51,49.33287718097844,1442,213,42.009389671361504
time,13,37,47.656517276770444,1393,191,47.60732984293194
time,14,38,46.185425932261374,1350,189,42.57142857142857
time,11,52,49.33287718097844,1442,213,41.72300469483568
time,12,38,48.27232295586726,1411,184,48.02173913043478
time,14,39,46.185425932261374,1350,190,42.90526315789474
time,13,38,47.724940130003425,1395,191,47.769633507853406
time,11,53,49.33287718097844,1442,213,41.66197183098591
time,14,40,46.253848785494355,1352,191,42.83769633507853
time,12,39,48.27232295586726,1411,186,47.666666666666664
time,13,39,47.75915155661991,1396,193,48.637305699481864
time,11,54,49.33287718097844,1442,213,41.53521126760563
time,14,41,46.253848785494355,1352,191,42.49738219895288
time,12,40,48.27232295586726,1411,187,47.64171122994652
time,13,40,47.75915155661991,1396,193,48.63212435233161
time,11,55,49.33287718097844,1442,213,41.53521126760563
time,14,42,46.32227163872734,1354,194,42.24742268041237
time,12,41,48.409168662333215,1415,188,47.65425531914894
time,11,56,49.401300034211424,1444,213,41.57276995305164
time,13,41,47.82757440985289,1398,194,48.355670103092784
time,14,43,46.595963051659254,1362,197,42.390862944162436
time,12,42,48.44338008894971,1416,189,47.4973544973545
time,11,57,49.401300034211424,1444,213,41.55399061032864
time,13,42,47.82757440985289,1398,194,48.324742268041234
time,14,44,46.7670201847417,1367,200,42.295
time,11,58,49.43551146082792,1445,216,41.44444444444444
time,12,43,48.44338008894971,1416,189,47.48677248677249
time,14,45,47.006500171057134,1374,201,42.45273631840796
time,13,43,47.82757440985289,1398,194,48.128865979381445
time,11,59,49.43551146082792,1445,216,41.398148148148145
time,12,44,48.44338008894971,1416,190,47.35263157894737
time,14,46,47.006500171057134,1374,202,42.460396039603964
time,11,60,49.5039343140609,1447,218,41.23394495412844
time,13,44,48.1354772494013,1407,196,48.285714285714285
time,12,45,48.51180294218269,1418,193,47.26424870466321
time,14,47,47.07492302429011,1376,203,42.2807881773399
time,11,61,49.5039343140609,1447,218,41.22935779816514
time,12,46,48.54601436879918,1419,194,47.376288659793815
time,13,45,48.1354772494013,1407,196,48.265306122448976
time,14,48,47.07492302429011,1376,204,42.23039215686274
time,11,62,49.5039343140609,1447,218,41.22935779816514
time,12,47,48.54601436879918,1419,194,47.33505154639175
time,13,46,48.1354772494013,1407,196,48.265306122448976
time,11,63,49.74341430037633,1454,220,41.43181818181818
time,14,49,47.4512487170715,1387,206,42.271844660194176
time,12,48,48.92234006158056,1430,197,47.3248730964467
time,11,64,49.74341430037633,1454,220,41.404545454545456
time,14,50,47.55388299692097,1390,209,42.39234449760765
time,13,47,48.1354772494013,1407,197,48.18781725888325
time,12,49,48.92234006158056,1430,198,47.121212121212125
time,11,65,49.77762572699282,1455,223,41.336322869955154
time,14,51,47.62230585015395,1392,209,42.36842105263158
time,13,48,48.37495723571673,1414,199,47.85929648241206
time,11,66,49.84604858022579,1457,226,41.38053097345133
time,12,50,48.92234006158056,1430,198,46.994949494949495
time,14,52,47.62230585015395,1392,209,42.36842105263158
time,11,67,49.84604858022579,1457,226,41.11504424778761
time,13,49,48.37495723571673,1414,199,47.959798994974875
time,14,53,48.16968867601779,1408,212,42.47641509433962
time,12,51,48.92234006158056,1430,198,46.93434343434343
time,11,68,50.08552856654123,1464,227,41.26431718061674
time,13,50,48.37495723571673,1414,199,47.959798994974875
time,14,54,48.20390010263428,1409,213,42.605633802816904
time,12,52,48.95655148819706,1431,198,47.121212121212125
time,11,69,50.1539514197742,1466,227,41.18502202643172
time,14,55,48.20390010263428,1409,213,42.54929577464789
time,11,70,50.1539514197742,1466,227,41.18502202643172
time,12,53,48.990762914813544,1432,200,46.925
time,13,51,48.37495723571673,1414,199,47.959798994974875
time,11,71,50.1539514197742,1466,225,41.16444444444444
time,14,56,48.37495723571673,1414,214,42.677570093457945
time,12,54,49.19603147451249,1438,201,46.85572139303483
time,13,52,48.64864864864865,1422,201,47.92039800995025
time,11,72,50.188162846390696,1467,226,41.110619469026545
time,14,57,48.51180294218269,1418,215,42.75813953488372
time,12,55,49.19603147451249,1438,201,46.840796019900495
time,13,53,48.75128292849812,1425,201,47.85572139303483
time,11,73,50.188162846390696,1467,223,41.10313901345292
time,14,58,48.51180294218269,1418,216,42.7037037037037
time,12,56,49.23024290112898,1439,202,46.866336633663366
time,11,74,50.188162846390696,1467,222,40.765765765765764
time,13,54,48.75128292849812,1425,201,47.84577114427861
time,12,57,49.5039343140609,1447,206,46.75242718446602
time,14,59,48.54601436879918,1419,218,42.42660550458716
time,11,75,50.188162846390696,1467,223,40.65470852017937
time,13,55,48.75128292849812,1425,201,47.88059701492537
time,12,58,49.5039343140609,1447,207,46.589371980676326
time,14,60,48.54601436879918,1419,218,42.42660550458716
time,11,76,50.188162846390696,1467,224,40.535714285714285
time,13,56,48.75128292849812,1425,201,47.88059701492537
time,12,59,49.5039343140609,1447,207,46.589371980676326
time,11,77,50.188162846390696,1467,224,40.535714285714285
time,14,61,48.92234006158056,1430,221,42.86425339366516
time,11,78,50.25658569962368,1469,225,40.66222222222222
time,12,60,49.5039343140609,1447,207,46.58454106280193
time,14,62,48.95655148819706,1431,222,43.13513513513514
time,13,57,48.75128292849812,1425,201,47.830845771144276
time,11,79,50.32500855285665,1471,226,40.47787610619469
time,14,63,48.95655148819706,1431,222,43.112612612612615
time,12,61,49.538145740677386,1448,208,46.97115384615385
time,13,58,48.75128292849812,1425,203,47.74384236453202
time,11,80,50.32500855285665,1471,226,40.45575221238938
time,12,62,49.640780020526854,1451,208,47.15384615384615
time,14,64,48.95655148819706,1431,222,43.0990990990991
time,11,81,50.42764283270612,1474,228,40.328947368421055
time,13,59,48.95655148819706,1431,204,47.69117647058823
time,11,82,50.42764283270612,1474,228,40.328947368421055
time,14,65,48.95655148819706,1431,223,42.99551569506726
time,12,63,49.74341430037633,1454,208,46.99519230769231
time,13,60,48.990762914813544,1432,206,47.5
time,11,83,50.42764283270612,1474,228,40.328947368421055
time,14,66,48.990762914813544,1432,224,42.995535714285715
time,12,64,49.77762572699282,1455,208,46.79807692307692
time,13,61,48.990762914813544,1432,207,47.227053140096615
time,11,84,50.42764283270612,1474,228,40.18859649122807
time,14,67,49.12760862127951,1436,226,43.309734513274336
time,12,65,49.77762572699282,1455,209,46.55980861244019
time,11,85,50.42764283270612,1474,227,40.11453744493392
time,13,62,48.990762914813544,1432,207,46.893719806763286
time,14,68,49.19603147451249,1438,228,43.219298245614034
time,11,86,50.42764283270612,1474,227,40.11453744493392
time,12,66,49.811837153609304,1456,212,46.5188679245283
time,13,63,49.09339719466302,1435,208,46.97596153846154
time,14,69,49.26445432774547,1440,229,43.262008733624455
time,11,87,50.42764283270612,1474,227,39.991189427312776
time,12,67,49.84604858022579,1457,213,46.370892018779344
time,14,70,49.298665754361956,1441,230,43.61304347826087
time,12,68,49.880260006842285,1458,214,46.43457943925234
time,11,88,50.42764283270612,1474,229,39.90829694323144
time,13,64,49.09339719466302,1435,208,46.89903846153846
time,14,71,49.36708860759494,1443,230,43.3304347826087
time,11,89,50.49606568593911,1476,231,40.1948051948052
time,12,69,49.880260006842285,1458,214,46.43457943925234
time,13,65,49.19603147451249,1438,210,47.05238095238095
time,14,72,49.43551146082792,1445,232,43.625
time,11,90,50.49606568593911,1476,233,40.05150214592275
time,13,66,49.26445432774547,1440,211,47.24644549763033
time,12,70,49.880260006842285,1458,214,46.429906542056074
time,14,73,49.640780020526854,1451,233,43.682403433476395
time,11,91,50.49606568593911,1476,234,39.952991452991455
time,12,71,49.880260006842285,1458,214,46.429906542056074
time,13,67,49.26445432774547,1440,212,47.39150943396226
time,11,92,50.49606568593911,1476,235,39.91063829787234
time,14,74,49.709202873759835,1453,235,43.782978723404256
time,12,72,49.948682860075266,1460,215,46.65581395348837
time,13,68,49.298665754361956,1441,213,47.36619718309859
time,11,93,50.63291139240506,1480,236,39.936440677966104
time,14,75,49.709202873759835,1453,235,43.765957446808514
time,12,73,49.948682860075266,1460,217,46.55760368663594
time,13,69,49.401300034211424,1444,216,47.58796296296296
time,11,94,50.63291139240506,1480,235,39.93191489361702
time,14,76,49.709202873759835,1453,235,43.757446808510636
time,12,74,49.98289428669175,1461,218,46.43119266055046
time,11,95,50.73554567225453,1483,237,39.83966244725738
time,13,70,49.401300034211424,1444,218,47.23853211009175
time,14,77,49.709202873759835,1453,235,43.757446808510636
time,11,96,50.803968525487505,1485,238,39.84873949579832
time,12,75,49.98289428669175,1461,218,46.31192660550459
time,14,78,49.77762572699282,1455,235,43.714893617021275
time,13,71,49.401300034211424,1444,218,47.23853211009175
time,11,97,50.803968525487505,1485,240,39.708333333333336
time,12,76,49.98289428669175,1461,218,46.38990825688074
time,12,77,49.98289428669175,1461,220,46.16818181818182
time,11,98,50.803968525487505,1485,240,39.59166666666667
time,14,79,49.880260006842285,1458,236,43.82203389830509
time,13,72,49.401300034211424,1444,218,47.23853211009175
time,12,78,50.01710571330824,1462,221,46.05882352941177
time,11,99,51.009237085186456,1491,240,39.69583333333333
time,14,80,50.051317139924734,1463,238,43.8109243697479
time,13,73,49.401300034211424,1444,218,47.22477064220183
time,12,79,50.01710571330824,1462,222,45.8018018018018
time,14,81,50.051317139924734,1463,238,43.80672268907563
time,13,74,49.401300034211424,1444,218,47.22018348623853
time,12,80,50.08552856654123,1464,223,45.847533632286996
time,14,82,50.051317139924734,1463,238,43.76470588235294
time,12,81,50.42764283270612,1474,226,45.575221238938056
time,13,75,49.469722887444405,1446,220,47.67727272727273
time,14,83,50.11973999315772,1465,238,43.785714285714285
time,12,82,50.56448853917208,1478,228,45.60964912280702
time,13,76,49.5039343140609,1447,222,48.0045045045045
time,14,84,50.11973999315772,1465,238,43.785714285714285
time,12,83,50.56448853917208,1478,230,45.46086956521739
time,13,77,49.5039343140609,1447,222,48
time,14,85,50.290797126240165,1470,238,43.785714285714285
time,12,84,50.838179952104,1486,231,45.17748917748918
time,13,78,49.5039343140609,1447,223,47.89237668161435
time,14,86,50.290797126240165,1470,238,43.634453781512605
time,12,85,50.838179952104,1486,231,45.082251082251084
time,12,86,50.838179952104,1486,230,45.030434782608694
time,14,87,50.461854259322614,1475,241,43.4149377593361
time,13,79,49.57235716729387,1449,225,47.76444444444444
time,12,87,50.87239137872049,1487,230,44.834782608695654
time,13,80,49.57235716729387,1449,225,47.76
time,14,88,50.461854259322614,1475,241,43.398340248962654
time,12,88,50.90660280533699,1488,231,44.887445887445885
time,14,89,50.461854259322614,1475,242,43.36776859504132
time,13,81,49.60656859391037,1450,226,47.756637168141594
time,12,89,50.94081423195347,1489,232,44.93103448275862
time,12,90,50.94081423195347,1489,232,44.775862068965516
time,14,90,50.461854259322614,1475,242,43.36776859504132
time,13,82,49.60656859391037,1450,226,47.1283185840708
time,12,91,50.94081423195347,1489,232,44.77155172413793
time,14,91,50.461854259322614,1475,242,43.36776859504132
time,13,83,49.60656859391037,1450,226,47.11946902654867
time,12,92,50.94081423195347,1489,233,44.772532188841204
time,14,92,50.461854259322614,1475,242,43.34297520661157
time,12,93,50.94081423195347,1489,233,44.75536480686695
time,14,93,50.49606568593911,1476,243,43.36625514403292
time,13,84,49.60656859391037,1450,226,47.11946902654867
time,12,94,50.94081423195347,1489,233,44.497854077253216
time,14,94,50.49606568593911,1476,244,43.23360655737705
time,13,85,49.60656859391037,1450,227,47.013215859030836
time,12,95,50.94081423195347,1489,233,44.1931330472103
time,14,95,50.838179952104,1486,247,43.35627530364373
time,13,86,49.60656859391037,1450,227,47.013215859030836
time,12,96,50.94081423195347,1489,233,44.08583690987125
time,13,87,49.640780020526854,1451,228,47.223684210526315
time,14,96,51.14608279165241,1495,249,44.10843373493976
time,12,97,51.04344851180295,1492,236,44.34322033898305
time,13,88,49.640780020526854,1451,229,47.07860262008734
time,14,97,51.21450564488539,1497,250,44.044
time,12,98,51.04344851180295,1492,236,44.28813559322034
time,13,89,49.640780020526854,1451,228,46.87719298245614
time,12,99,51.04344851180295,1492,236,44.28813559322034
time,14,98,51.21450564488539,1497,250,44.04
time,13,90,49.640780020526854,1451,228,46.87719298245614
time,14,99,51.21450564488539,1497,250,43.924
time,13,91,49.640780020526854,1451,228,46.87719298245614
time,13,92,49.74341430037633,1454,230,47.03478260869565
time,13,93,49.74341430037633,1454,230,47.02173913043478
time,15,0,32.63770099213137,954,41,43.048780487804876
time,13,94,49.98289428669175,1461,232,47.314655172413794
time,15,1,33.80088949709203,988,57,41.10526315789474
time,16,0,32.22716387273349,942,42,38.976190476190474
time,15,2,36.6062264796442,1070,68,40.044117647058826
time,16,1,34.62196373588778,1012,61,41.39344262295082
time,13,95,49.98289428669175,1461,232,47.22844827586207
time,17,0,32.97981525829627,964,42,41.30952380952381
time,15,3,38.31679781046869,1120,77,41.1948051948052
time,16,2,36.127266507013346,1056,73,42.76712328767123
time,17,1,35.2719808416011,1031,59,42.20338983050848
time,16,3,37.461512145056446,1095,85,44.31764705882353
time,15,4,39.0010263427985,1140,83,43.69879518072289
time,17,2,36.77728361272665,1075,69,41.65217391304348
time,13,96,49.98289428669175,1461,232,47.224137931034484
time,16,4,38.55627779678413,1127,92,47.78260869565217
time,17,3,37.59835785152241,1099,74,42.63513513513514
time,15,5,39.514197742045845,1155,92,44.58695652173913
time,13,97,49.98289428669175,1461,233,46.832618025751074
time,16,5,39.78788915497776,1163,98,46.44897959183673
time,17,4,38.761546356483066,1133,84,46.98809523809524
time,15,6,40.95107765993842,1197,100,47.04
time,16,6,40.54054054054054,1185,108,46.888888888888886
time,13,98,49.98289428669175,1461,233,46.832618025751074
time,17,5,39.17208347588094,1145,89,47.70786516853933
time,15,7,41.32740335271981,1208,106,47.698113207547166
time,16,7,40.6773862470065,1189,114,45.39473684210526
time,17,6,39.71946630174478,1161,93,46.75268817204301
time,15,8,41.7037290455012,1219,111,47.7027027027027
time,13,99,50.08552856654123,1464,234,46.743589743589745
time,16,8,40.91686623332193,1196,117,45.87179487179487
time,17,7,40.54054054054054,1185,99,47.121212121212125
time,15,9,41.977420458433116,1227,120,48.425
time,16,9,41.39582620595279,1210,124,45.854838709677416
time,17,8,41.3616147793363,1209,102,47.27450980392157
time,15,10,42.0116318850496,1228,122,48.31147540983606
time,16,10,41.53267191241875,1214,124,45.943548387096776
time,17,9,41.669517618884704,1218,105,47.72380952380952
time,15,11,42.627437564146426,1246,131,49.282442748091604
time,16,11,41.669517618884704,1218,126,45.61904761904762
time,17,10,41.737940472117685,1220,106,47.509433962264154
time,15,12,43.31166609647622,1266,135,49.41481481481482
time,16,12,42.0458433116661,1229,132,45.57575757575758
time,17,11,41.737940472117685,1220,108,47.111111111111114
time,15,13,43.75641464249059,1279,142,49.2112676056338
time,16,13,42.148477591515565,1232,132,45.71212121212121
time,17,12,42.0116318850496,1228,112,46.67857142857143
time,15,14,43.89326034895655,1283,143,48.90909090909091
time,16,14,42.216900444748546,1234,137,46.03649635036496
time,17,13,42.59322613752993,1245,116,47.224137931034484
time,15,15,44.26958604173794,1294,147,49.965986394557824
time,16,15,42.42216900444748,1240,138,45.81159420289855
time,17,14,42.90112897707834,1254,123,48.46341463414634
time,16,16,43.24324324324324,1264,142,45.309859154929576
time,15,16,45.0906602805337,1318,152,50.55921052631579
time,18,0,34.34827232295587,1004,40,39.225
time,16,17,43.24324324324324,1264,142,45.028169014084504
time,18,1,36.67464933287718,1072,58,42.5
time,15,17,45.295928840232634,1324,157,50.859872611464965
time,17,15,43.24324324324324,1264,128,48.2890625
time,18,2,37.6325692781389,1100,68,42.10294117647059
time,15,18,45.63804310639753,1334,160,50.7
time,16,18,43.277454669859736,1265,143,45.03496503496503
time,17,16,43.75641464249059,1279,134,48.37313432835821
time,18,3,38.17995210400274,1116,78,42.41025641025641
time,15,19,46.903865891207666,1371,160,50.6625
time,16,19,43.3800889497092,1268,147,44.83673469387755
time,18,4,38.761546356483066,1133,88,44.45454545454545
time,17,17,44.030106055422515,1287,138,48.68840579710145
time,18,5,39.13787204926445,1144,93,44.67741935483871
time,16,20,43.65378036264112,1276,148,44.20945945945946
time,15,20,46.97228874444065,1373,164,50.51829268292683
time,17,18,44.33800889497092,1296,143,48.67132867132867
time,18,6,39.37735203557988,1151,99,45.09090909090909
time,16,21,44.030106055422515,1287,151,44.11258278145695
time,15,21,47.07492302429011,1376,165,50.36969696969697
time,17,19,44.64591173451933,1305,145,48.779310344827586
time,18,7,39.71946630174478,1161,104,44.23076923076923
time,16,22,44.33800889497092,1296,157,44.89171974522293
time,15,22,47.07492302429011,1376,165,50.333333333333336
time,18,8,40.06158056790968,1171,111,44.549549549549546
time,17,20,44.88539172083476,1312,148,48.41891891891892
time,16,23,44.714334587752305,1307,161,45.37267080745342
time,18,9,40.13000342114266,1173,113,43.203539823008846
time,15,23,47.245980157372564,1381,165,50.06060606060606
time,17,21,45.33014026684913,1325,151,48.24503311258278
time,16,24,44.91960314745125,1313,164,45.31707317073171
time,18,10,40.64317482039001,1188,118,42.847457627118644
time,15,24,47.41703729045501,1386,167,49.76646706586826
time,17,22,45.364351693465615,1326,152,47.58552631578947
time,16,25,45.05644885391721,1317,165,45.03030303030303
time,18,11,40.98528908655491,1198,121,43.19834710743802
time,18,12,41.19055764625385,1204,124,43.33064516129032
time,16,26,45.15908313376668,1320,166,44.95180722891566
time,15,25,47.51967157030448,1389,166,49.144578313253014
time,17,23,45.70646595963051,1336,154,47.577922077922075
time,18,13,41.22476907287034,1205,126,42.84126984126984
time,15,26,47.724940130003425,1395,166,47.993975903614455
time,16,27,45.295928840232634,1324,168,45.279761904761905
time,17,24,45.80910023947999,1339,156,47.57692307692308
time,18,14,41.25898049948683,1206,129,42.68217054263566
time,15,27,47.895997263085874,1400,167,48.47904191616767
time,16,28,46.11700307902839,1348,171,45.461988304093566
time,17,25,45.80910023947999,1339,157,47.50955414012739
time,18,15,42.080054738282584,1230,138,42.927536231884055
time,15,28,47.895997263085874,1400,167,48.449101796407184
time,16,29,46.424905918576805,1357,176,45.42045454545455
time,18,16,42.28532329798153,1236,142,42.809859154929576
time,17,26,45.91173451932946,1342,158,47.68354430379747
time,18,17,42.76428327061239,1250,147,43.34013605442177
time,16,30,46.56175162504276,1361,182,45.510989010989015
time,15,29,48.10126582278481,1406,167,48.64670658682635
time,17,27,45.98015737256244,1344,159,47.742138364779876
time,18,18,42.798494697228875,1251,149,43.18120805369127
time,16,31,47.006500171057134,1374,187,45.94652406417112
time,15,30,48.37495723571673,1414,169,48.710059171597635
time,17,28,46.11700307902839,1348,160,47.46875
time,18,19,43.07218611016079,1259,152,42.828947368421055
time,16,32,47.006500171057134,1374,187,45.83422459893048
time,15,31,48.44338008894971,1416,172,48.45348837209303
time,18,20,43.82483749572357,1281,156,42.467948717948715
time,17,29,46.253848785494355,1352,159,47.509433962264154
time,16,33,47.34861443722203,1384,189,45.957671957671955
time,15,32,48.44338008894971,1416,172,48.70348837209303
time,18,21,44.13274033527198,1290,159,42.930817610062896
time,16,34,47.4512487170715,1387,191,45.78010471204188
time,17,30,46.32227163872734,1354,161,47.701863354037265
time,15,33,48.477591515566196,1417,175,48.16571428571429
time,18,22,44.50906602805337,1301,163,43.147239263803684
time,16,35,47.51967157030448,1389,193,45.51813471502591
time,17,31,46.424905918576805,1357,165,47.78181818181818
time,18,23,45.02223742730072,1316,171,43.23391812865497
time,15,34,49.02497434143004,1433,180,48.68888888888889
time,16,36,47.58809442353746,1391,195,45.14358974358974
time,18,24,45.39856312008211,1327,175,43.45142857142857
time,15,35,49.469722887444405,1446,185,48.8972972972973
time,17,32,46.424905918576805,1357,166,47.62048192771084
time,16,37,47.75915155661991,1396,199,45.4070351758794
time,15,36,49.60656859391037,1450,187,49.0855614973262
time,18,25,45.63804310639753,1334,179,43.86033519553072
time,17,33,46.424905918576805,1357,166,47.36144578313253
time,16,38,47.7933629832364,1397,199,45.1608040201005
time,15,37,49.67499144714335,1452,188,49.244680851063826
time,18,26,45.91173451932946,1342,181,43.78453038674033
time,16,39,47.82757440985289,1398,200,45.39
time,17,34,46.63017447827574,1363,170,47.54117647058823
time,15,38,49.880260006842285,1458,191,49.81675392670157
time,16,40,48.03284296955183,1404,202,45.084158415841586
time,18,27,45.94594594594595,1343,184,43.58152173913044
time,17,35,46.97228874444065,1373,174,47.44252873563219
time,15,39,49.91447143345877,1459,194,49.28865979381443
time,16,41,48.1354772494013,1407,203,45.16748768472906
time,18,28,46.28806021211084,1353,185,43.31351351351351
time,17,36,46.97228874444065,1373,174,47.39655172413793
time,16,42,48.16968867601779,1408,205,45.41951219512195
time,15,40,49.91447143345877,1459,194,48.98453608247423
time,18,29,46.69859733150872,1365,189,43.17460317460318
time,17,37,47.07492302429011,1376,175,47.57142857142857
time,15,41,49.948682860075266,1460,194,48.91237113402062
time,18,30,46.7670201847417,1367,190,43.078947368421055
time,16,43,48.306534382483754,1412,207,45.570048309178745
time,17,38,47.28019158398905,1382,179,47.42458100558659
time,18,31,46.8012316113582,1368,191,43.19371727748691
